"";"IBGE";"Municipio";"Regiao";"CatPop";"UF.x";"TransfCor";"TransfCap";"TransfTot";"RecCor";"RecCap";"RecTot";"RecProp";"GrauDep";"IPTU";"SiglaUF";"DespEduc";"DespSaude";"DespTotal";"CatDep";"UF.y";"MunicipioSemUF";"pib";"pibPerCapita";"pop";"atividadePrincipal";"arrecFed";"eh_capital";"GrauDepCapit"
"73";"1300706";"Boca do Acre - AM";"Norte";"menos de 50 mil";"AM";46568991,72;1285634,83;47854626,55;48602419,88;1285634,83;49888054,71;2033428,16;0,959240179401254;NA;"AM";20006367,96;10993190,59;51557666,96;"mais de 90%";"Amazonas";"Boca do Acre";286187,487;8543,42;33498;"Administração, defesa, educação e saúde públicas e seguridade social";6068087,04;FALSE;NA
"74";"1300805";"Borba - AM";"Norte";"menos de 50 mil";"AM";62461582,57;10522934,81;72984517,38;66982752,28;10522934,81;77505687,09;4521169,70999999;0,94166660693234;NA;"AM";36316799,71;15836504;74371362,62;"mais de 90%";"Amazonas";"Borba";260501,327;6629,88;39292;"Administração, defesa, educação e saúde públicas e seguridade social";3879810,84;FALSE;NA
"75";"1300839";"Caapiranga - AM";"Norte";"menos de 50 mil";"AM";23818037,05;191735,1;24009772,15;25528212,87;191735,1;25719947,97;1710175,82;0,933507804059527;NA;"AM";11010830,87;4196634,08;25467305,55;"mais de 90%";"Amazonas";"Caapiranga";135272,982;10891,54;12420;"Administração, defesa, educação e saúde públicas e seguridade social";255101,66;FALSE;NA
"76";"1300904";"Canutama - AM";"Norte";"menos de 50 mil";"AM";25696398,8;746926,08;26443324,88;28235705,64;746926,08;28982631,72;2539306,84;0,912385222138136;NA;"AM";8390985,59;5692007;27818213,78;"mais de 90%";"Amazonas";"Canutama";88034,075;5818,51;15130;"Administração, defesa, educação e saúde públicas e seguridade social";436802,42;FALSE;NA
"77";"1301001";"Carauari - AM";"Norte";"menos de 50 mil";"AM";39044287,81;3322819,89;42367107,7;41712894,28;3322819,89;45035714,17;2668606,47;0,940744661893745;NA;"AM";19894744,03;7495153,81;47112725,12;"mais de 90%";"Amazonas";"Carauari";250907,907;8999,57;27880;"Administração, defesa, educação e saúde públicas e seguridade social";1375776,42;FALSE;NA
"78";"1301100";"Careiro - AM";"Norte";"menos de 50 mil";"AM";48912126,15;12018705,25;60756731,4;51506079,05;12018705,25;63524784,3;2768052,9;0,956425622998928;NA;"AM";23711883,04;9380047,01;54753280,87;"mais de 90%";"Amazonas";"Careiro";246802,741;6773,78;36435;"Administração, defesa, educação e saúde públicas e seguridade social";1359107,22;FALSE;NA
"79";"1301159";"Careiro da Várzea - AM";"Norte";"menos de 50 mil";"AM";37145560,99;5681749,38;42827310,37;39074140,99;5681749,38;44755890,37;1928580;0,956908912233534;NA;"AM";18153378,15;7876241,87;44653736,56;"mais de 90%";"Amazonas";"Careiro da Várzea";269314,047;9624,89;27981;"Agricultura, inclusive apoio à agricultura e a pós colheita";1435153,96;FALSE;NA
"80";"1301209";"Coari - AM";"Norte";"entre 50 e 500 mil";"AM";182835995,55;363032,72;183199028,27;219376195,11;363032,72;219739227,83;36540199,56;0,833711076893976;NA;"AM";49627392,8;44920069,15;166489118,85;"entre 80 e 90%";"Amazonas";"Coari";2264782,528;27260,92;83078;"Indústrias extrativas";6902839,78;FALSE;NA
"81";"1301308";"Codajás - AM";"Norte";"menos de 50 mil";"AM";31508194,61;91080;31599274,61;32839574,49;91080;32930654,49;1331379,88;0,959570196808439;NA;"AM";11446817,89;7410191,5;34066587,13;"mais de 90%";"Amazonas";"Codajás";741242,53;27682,06;26777;"Produção florestal, pesca e aquicultura";873028,3;FALSE;NA
"82";"1301506";"Envira - AM";"Norte";"menos de 50 mil";"AM";29615468,37;1686478,09;31301946,46;33466665,15;1686478,09;35153143,24;3851196,78;0,89044516577915;NA;"AM";11958027,97;5388692,7;31827171,46;"entre 80 e 90%";"Amazonas";"Envira";129196,042;6877,25;18786;"Administração, defesa, educação e saúde públicas e seguridade social";709379,09;FALSE;NA
"83";"1301605";"Fonte Boa - AM";"Norte";"menos de 50 mil";"AM";41245391,93;7113659,48;48359051,41;45412940,72;7113659,48;52526600,2;4167548,79000001;0,920658318373326;NA;"AM";22408354,46;8582407,93;54341473,81;"mais de 90%";"Amazonas";"Fonte Boa";156786,179;7558,87;20742;"Administração, defesa, educação e saúde públicas e seguridade social";1108445,1;FALSE;NA
"84";"1301654";"Guajará - AM";"Norte";"menos de 50 mil";"AM";28635653,17;877938,37;29513591,54;29268880,87;877938,37;30146819,24;633227,699999999;0,978995206925187;NA;"AM";10964317,54;5187732,27;25864338,35;"mais de 90%";"Amazonas";"Guajará";106539,127;6731,9;15826;"Administração, defesa, educação e saúde públicas e seguridade social";308498,38;FALSE;NA
"85";"1301704";"Humaitá - AM";"Norte";"entre 50 e 500 mil";"AM";68930485,72;6103642,6;75034128,32;78485982,4;6103642,6;84589625;9555496,67999999;0,887037013345313;NA;"AM";30052372,29;22109770,82;80748843,53;"entre 80 e 90%";"Amazonas";"Humaitá";450349,929;8778,41;51302;"Administração, defesa, educação e saúde públicas e seguridade social";6543439,46;FALSE;NA
"86";"1301803";"Ipixuna - AM";"Norte";"menos de 50 mil";"AM";28926130,29;278363,39;29204493,68;29672056,08;278363,39;29950419,47;745925,790000003;0,975094646312144;NA;"AM";9738240,79;7977423,46;30440596,24;"mais de 90%";"Amazonas";"Ipixuna";120527,657;4487,25;26860;"Administração, defesa, educação e saúde públicas e seguridade social";403799,54;FALSE;NA
"87";"1301852";"Iranduba - AM";"Norte";"menos de 50 mil";"AM";76903688,7;221977,18;77125665,88;89218950,84;221977,18;89440928,02;12315262,14;0,862308426213487;NA;"AM";46677837,61;14544463,27;88424068,63;"entre 80 e 90%";"Amazonas";"Iranduba";626696,035;13628,57;45984;"Administração, defesa, educação e saúde públicas e seguridade social";11003853,23;FALSE;NA
"88";"1301902";"Itacoatiara - AM";"Norte";"entre 50 e 500 mil";"AM";155940906,67;0;155940906,67;183714259,62;0;183714259,62;27773352,95;0,84882309621775;NA;"AM";72901849,95;46329720,47;183349605,73;"entre 80 e 90%";"Amazonas";"Itacoatiara";1760781,616;18129,59;97122;"Demais serviços";16717834,71;FALSE;NA
"89";"1301951";"Itamarati - AM";"Norte";"menos de 50 mil";"AM";22961246,76;10330737,45;33291984,21;23937772,36;10330737,45;34268509,81;976525,600000005;0,971503703971538;NA;"AM";11606202,78;4442162,24;32055774,77;"mais de 90%";"Amazonas";"Itamarati";79252,503;9689,75;8179;"Administração, defesa, educação e saúde públicas e seguridade social";364122,53;FALSE;NA
"90";"1302009";"Itapiranga - AM";"Norte";"menos de 50 mil";"AM";17916605,99;2006916,18;19923522,17;18841362,66;2006916,18;20848278,84;924756,670000002;0,955643500497233;NA;"AM";6488043,08;2897536,8;19498860,41;"mais de 90%";"Amazonas";"Itapiranga";80451,979;8986,04;8953;"Administração, defesa, educação e saúde públicas e seguridade social";713301,26;FALSE;NA
"91";"1302108";"Japurá - AM";"Norte";"menos de 50 mil";"AM";23414549,35;4173286,69;27587836,04;24250781,6;4173286,69;28424068,29;836232,25;0,970580135064825;NA;"AM";12647665,04;3804262,17;29037647,11;"mais de 90%";"Amazonas";"Japurá";60501,257;11805,12;5125;"Administração, defesa, educação e saúde públicas e seguridade social";407968,79;FALSE;NA
"92";"1302207";"Juruá - AM";"Norte";"menos de 50 mil";"AM";24759632,56;7671481,2;32431113,76;26372394,53;7671481,2;34043875,73;1612761,97;0,952626957553519;NA;"AM";11414407,76;4583003,97;35087589,58;"mais de 90%";"Amazonas";"Juruá";90335,81;6844,66;13198;"Administração, defesa, educação e saúde públicas e seguridade social";463834,83;FALSE;NA
"93";"1302306";"Jutaí - AM";"Norte";"menos de 50 mil";"AM";38551944,62;6598005,11;45149949,73;39928446,96;6598005,11;46526452,07;1376502,34;0,970414629124761;NA;"AM";20833269,84;7421109,52;42382434,25;"mais de 90%";"Amazonas";"Jutaí";196527,459;11849,71;16585;"Administração, defesa, educação e saúde públicas e seguridade social";729472,29;FALSE;NA
"94";"1302405";"Lábrea - AM";"Norte";"menos de 50 mil";"AM";57888440,27;2586254,26;60474694,53;60524667,25;2586254,26;63110921,51;2636226,98;0,958228672360896;NA;"AM";24519699,76;10506768,99;57057473,09;"mais de 90%";"Amazonas";"Lábrea";390985,038;9037,4;43263;"Administração, defesa, educação e saúde públicas e seguridade social";2672778,27;FALSE;NA
"95";"1302504";"Manacapuru - AM";"Norte";"entre 50 e 500 mil";"AM";117487079,6;3182650,82;120669730,42;133422959,36;3182650,82;136605610,18;15935879,76;0,883343885079083;NA;"AM";50007971,49;37606501,27;134646344,62;"entre 80 e 90%";"Amazonas";"Manacapuru";1412207,481;14995,57;94175;"Agricultura, inclusive apoio à agricultura e a pós colheita";10162707,02;FALSE;NA
"96";"1302553";"Manaquiri - AM";"Norte";"menos de 50 mil";"AM";35519331,37;574988;36094319,37;36805716,46;574988;37380704,46;1286385,09;0,965586922221422;NA;"AM";17503536,32;6408232,43;37996812,59;"mais de 90%";"Amazonas";"Manaquiri";231337,453;8141,96;28413;"Administração, defesa, educação e saúde públicas e seguridade social";586766,94;FALSE;NA
"97";"1302603";"Manaus - AM";"Norte";"mais de 500 mil";"AM";2218928495,4;99347990,42;2241973692,11;3665203938,01;99347990,42;3764551928,43;1522578236,32;0,595548616338256;223440368,4;"AM";1062854576,26;728428061,87;3911578105,7;"entre 50 e 80%";"Amazonas";"Manaus";67066845,503;32592,94;2057711;"Indústrias de transformação";10613354269,59;TRUE;0,595548616338256
"98";"1302702";"Manicoré - AM";"Norte";"entre 50 e 500 mil";"AM";66218406,37;2456964,55;68675370,92;71141612,53;2456964,55;73598577,08;4923206,16;0,933107318710135;NA;"AM";32055001,1;13810898,54;74937153,52;"mais de 90%";"Amazonas";"Manicoré";493014,067;9292,86;53053;"Administração, defesa, educação e saúde públicas e seguridade social";3328930,96;FALSE;NA
"99";"1302801";"Maraã - AM";"Norte";"menos de 50 mil";"AM";36117473,47;83112;36200585,47;38902470,49;83112;38985582,49;2784997,02;0,928563411340221;NA;"AM";20017299,11;5693876,28;38572659,89;"mais de 90%";"Amazonas";"Maraã";122493,277;6648,93;18423;"Administração, defesa, educação e saúde públicas e seguridade social";574453,97;FALSE;NA
"100";"1302900";"Maués - AM";"Norte";"entre 50 e 500 mil";"AM";87477557,34;2258481;89736038,34;96179395,86;2258481;98437876,86;8701838,52;0,911600709020006;NA;"AM";47096500,33;21963841,42;101935053,34;"mais de 90%";"Amazonas";"Maués";380967,514;6351,26;59983;"Administração, defesa, educação e saúde públicas e seguridade social";3942970,29;FALSE;NA
"101";"1303007";"Nhamundá - AM";"Norte";"menos de 50 mil";"AM";31729876,78;2126984,56;33856861,34;32811002,51;2126984,56;34937987,07;1081125,73;0,969055866675034;NA;"AM";13722555,45;6298073,57;33894988,56;"mais de 90%";"Amazonas";"Nhamundá";123758,731;6079,12;20358;"Administração, defesa, educação e saúde públicas e seguridade social";683568,58;FALSE;NA
"102";"1303106";"Nova Olinda do Norte - AM";"Norte";"menos de 50 mil";"AM";45801367,53;3098177,23;48899544,76;47378044,34;3098177,23;50476221,57;1576676,81;0,968763969232256;NA;"AM";24276190,84;10844341,7;52166431,54;"mais de 90%";"Amazonas";"Nova Olinda do Norte";195764,94;5568,46;35156;"Administração, defesa, educação e saúde públicas e seguridade social";2375913,1;FALSE;NA
"103";"1303205";"Novo Airão - AM";"Norte";"menos de 50 mil";"AM";27532026,78;690400;28222426,78;28429055,91;690400;29119455,91;897029,129999999;0,969194852652039;NA;"AM";11265660,75;5356434,66;31935808,29;"mais de 90%";"Amazonas";"Novo Airão";116939,847;6617,61;17671;"Administração, defesa, educação e saúde públicas e seguridade social";1640525,65;FALSE;NA
"104";"1303304";"Novo Aripuanã - AM";"Norte";"menos de 50 mil";"AM";33366379,56;631919,28;33998298,84;34202555,91;631919,28;34834475,19;836176,350000001;0,975995724194517;NA;"AM";13256568,36;6215669,03;34204400,11;"mais de 90%";"Amazonas";"Novo Aripuanã";161302,293;6633,86;24315;"Administração, defesa, educação e saúde públicas e seguridade social";1223892,57;FALSE;NA
"105";"1303403";"Parintins - AM";"Norte";"entre 50 e 500 mil";"AM";142965692,86;6379962,16;149345655,02;159760520,67;6379962,16;166140482,83;16794827,81;0,898911887554913;NA;"AM";75648641,3;40611661,97;166793301,66;"entre 80 e 90%";"Amazonas";"Parintins";951340,33;8526,46;111575;"Administração, defesa, educação e saúde públicas e seguridade social";13634572,19;FALSE;NA
"106";"1303536";"Presidente Figueiredo - AM";"Norte";"menos de 50 mil";"AM";122199714,45;4199695,6;126399410,05;142657357,52;4199695,6;146857053,12;20457643,07;0,86069689786514;NA;"AM";43258706,5;30421230,31;143372666,93;"entre 80 e 90%";"Amazonas";"Presidente Figueiredo";760557,651;23179,25;32812;"Indústrias extrativas";10000778,15;FALSE;NA
"107";"1303569";"Rio Preto da Eva - AM";"Norte";"menos de 50 mil";"AM";40029790,05;2208642,47;42238432,52;41977926,44;2208642,47;44186568,91;1948136,39;0,95591111873909;NA;"AM";17867791,14;8828151,89;40714385,34;"mais de 90%";"Amazonas";"Rio Preto da Eva";443722,408;14533,98;30530;"Agricultura, inclusive apoio à agricultura e a pós colheita";6202528,8;FALSE;NA
"108";"1303700";"Santo Antônio do Içá - AM";"Norte";"menos de 50 mil";"AM";41750896,84;1518894,17;43269791,01;42911837,48;1518894,17;44430731,65;1160940,64;0,973870773744056;NA;"AM";21504346,01;8120514,5;44451042,82;"mais de 90%";"Amazonas";"Santo Antônio do Içá";149537,937;6312,81;23688;"Administração, defesa, educação e saúde públicas e seguridade social";1544736,64;FALSE;NA
"109";"1303809";"São Gabriel da Cachoeira - AM";"Norte";"menos de 50 mil";"AM";66455324,15;2037596,27;68492920,42;70056484,71;2037596,27;72094080,98;3601160,56;0,950049150900488;NA;"AM";37401088,53;13373610,92;72737811,6;"mais de 90%";"Amazonas";"São Gabriel da Cachoeira";265693,218;6165,43;43094;"Administração, defesa, educação e saúde públicas e seguridade social";4049947,24;FALSE;NA
"110";"1303908";"São Paulo de Olivença - AM";"Norte";"menos de 50 mil";"AM";51468291,96;4628715,73;56097007,69;53437953,78;4628715,73;58066669,51;1969661,82000001;0,966079304416438;NA;"AM";32643007,52;7211574,78;55180648,72;"mais de 90%";"Amazonas";"São Paulo de Olivença";193910,162;5307,37;36536;"Administração, defesa, educação e saúde públicas e seguridade social";927460,39;FALSE;NA
"111";"1303957";"São Sebastião do Uatumã - AM";"Norte";"menos de 50 mil";"AM";17636040,56;333999,99;17970040,55;19160289,8;333999,99;19494289,79;1524249,24;0,921810475969127;NA;"AM";5344467,69;4475082,79;19570556,1;"mais de 90%";"Amazonas";"São Sebastião do Uatumã";84528,7;6613,62;12781;"Administração, defesa, educação e saúde públicas e seguridade social";526576,82;FALSE;NA
"112";"1304005";"Silves - AM";"Norte";"menos de 50 mil";"AM";18427796,77;1106200;19533996,77;19729601,82;1106200;20835801,82;1301805,05;0,937520760600131;NA;"AM";9002792,48;3101424,56;19674872,61;"mais de 90%";"Amazonas";"Silves";104903,146;11551,94;9081;"Administração, defesa, educação e saúde públicas e seguridade social";323858,69;FALSE;NA
"113";"1304104";"Tapauá - AM";"Norte";"menos de 50 mil";"AM";33584490,1;104974,08;33689464,18;34660085,75;104974,08;34765059,83;1075595,65;0,969061015420091;NA;"AM";11292028,43;8346717,23;35836451,74;"mais de 90%";"Amazonas";"Tapauá";201183,231;11083,25;18152;"Administração, defesa, educação e saúde públicas e seguridade social";666490,51;FALSE;NA
"114";"1304203";"Tefé - AM";"Norte";"entre 50 e 500 mil";"AM";95697303,36;0;95697303,36;102074906,88;0;102074906,88;6377603,51999998;0,937520359166259;NA;"AM";45408566,4;25273246,37;107620176,65;"mais de 90%";"Amazonas";"Tefé";710973,622;11385,78;62444;"Administração, defesa, educação e saúde públicas e seguridade social";10750747,27;FALSE;NA
"115";"1304237";"Tonantins - AM";"Norte";"menos de 50 mil";"AM";35085234,93;1242365,88;36327600,81;36412397,7;1242365,88;37654763,58;1327162,77;0,96475445219088;NA;"AM";21111848,81;8270602,92;39740744,21;"mais de 90%";"Amazonas";"Tonantins";114652,903;6204,83;18478;"Administração, defesa, educação e saúde públicas e seguridade social";454506,42;FALSE;NA
"116";"1304260";"Uarini - AM";"Norte";"menos de 50 mil";"AM";28585498,78;0;28585498,78;30259407,53;0;30259407,53;1673908,75;0,944681377243079;NA;"AM";19233363,09;2248611,71;30329884,97;"mais de 90%";"Amazonas";"Uarini";130806,391;9969,24;13121;"Administração, defesa, educação e saúde públicas e seguridade social";510508,27;FALSE;NA
"117";"1304302";"Urucará - AM";"Norte";"menos de 50 mil";"AM";30852518,54;4e+05;31252518,54;34587659,32;4e+05;34987659,32;3735140,77999999;0,893244050828377;NA;"AM";10993521,94;7599544,14;33834003,81;"entre 80 e 90%";"Amazonas";"Urucará";310095,95;18067,7;17163;"Produção florestal, pesca e aquicultura";869701,82;FALSE;NA
"118";"1304401";"Urucurituba - AM";"Norte";"menos de 50 mil";"AM";27440222,67;1497271,63;28937494,3;28211373,11;1497271,63;29708644,74;771150,439999998;0,974042894021291;NA;"AM";10972605,27;5643680,35;28476132,41;"mais de 90%";"Amazonas";"Urucurituba";113844,811;5385,28;21140;"Administração, defesa, educação e saúde públicas e seguridade social";526133,4;FALSE;NA
"119";"1400027";"Amajari - RR";"Norte";"menos de 50 mil";"RR";15106490,87;0;15106490,87;15836551,68;0;15836551,68;730060,809999999;0,953900266626731;NA;"RR";5953537,31;3226688,62;16830358,57;"mais de 90%";"Roraima";"Amajari";133940,749;12169,79;11006;"Administração, defesa, educação e saúde públicas e seguridade social";442006,54;FALSE;NA
"120";"1400100";"Boa Vista - RR";"Norte";"entre 50 e 500 mil";"RR";602284844,61;98604646,02;700730640,63;791190091,64;98604646,02;889794737,66;189064097,03;0,78751942551694;23414166,64;"RR";221289999,84;143866012,9;784084471,49;"entre 50 e 80%";"Roraima";"Boa Vista";7559300,525;23570,22;320714;"Administração, defesa, educação e saúde públicas e seguridade social";557879129,55;TRUE;0,78751942551694
"121";"1400159";"Bonfim - RR";"Norte";"menos de 50 mil";"RR";23256845,93;2494995,36;25751841,29;24607430,72;2494995,36;27102426,08;1350584,79;0,950167384055826;NA;"RR";12277508,5;5208886,81;27809041,67;"mais de 90%";"Roraima";"Bonfim";335134,603;28548,82;11739;"Agricultura, inclusive apoio à agricultura e a pós colheita";753724,49;FALSE;NA
"122";"1400233";"Caroebe - RR";"Norte";"menos de 50 mil";"RR";14600766,49;7301632,72;21902399,21;15279318,37;7301632,72;22580951,09;678551,879999999;0,969950252436422;NA;"RR";6686273,99;2886682,28;16607643,61;"mais de 90%";"Roraima";"Caroebe";146686,177;16005,04;9165;"Administração, defesa, educação e saúde públicas e seguridade social";1361389,18;FALSE;NA
"123";"1400308";"Mucajaí - RR";"Norte";"menos de 50 mil";"RR";27035173,82;0;27035173,82;28864163,33;0;28864163,33;1828989,51;0,936634591167968;NA;"RR";10135906,24;4535383,59;25292751,4;"mais de 90%";"Roraima";"Mucajaí";247451,674;15106,94;16380;"Administração, defesa, educação e saúde públicas e seguridade social";2363126,86;FALSE;NA
"124";"1400407";"Normandia - RR";"Norte";"menos de 50 mil";"RR";16948556,39;694730;17643286,39;17306482,08;694730;18001212,08;357925,690000001;0,980116578349873;NA;"RR";10477430,19;2633101,7;19154718,24;"mais de 90%";"Roraima";"Normandia";123805,44;12199,98;10148;"Administração, defesa, educação e saúde públicas e seguridade social";378559,25;FALSE;NA
